time,hour,temperature,cloudcover,humidity,precipitation,solar_irradiance,smoke_aqi_proxy
2026-02-26 22:00:00,22,36.14,100,78,0.0,0.0,91.2
2026-02-26 23:00:00,23,35.42,88,75,0.0,0.0,82.8
2026-02-27 00:00:00,0,33.26,77,77,0.0,0.0,77.0
2026-02-27 01:00:00,1,31.82,41,78,0.0,0.0,55.8
2026-02-27 02:00:00,2,32.18,0,77,0.0,0.0,30.8
2026-02-27 03:00:00,3,29.12,0,80,0.0,0.0,32.0
2026-02-27 04:00:00,4,27.86,0,81,0.0,0.0,32.4
2026-02-27 05:00:00,5,24.62,0,82,0.0,0.0,32.800000000000004
2026-02-27 06:00:00,6,22.64,0,83,0.0,0.0,33.2
2026-02-27 07:00:00,7,20.84,0,85,0.0,0.0,34.0
2026-02-27 08:00:00,8,22.28,0,90,0.0,5.0,36.0
2026-02-27 09:00:00,9,26.240000000000002,5,87,0.0,124.0,37.800000000000004
2026-02-27 10:00:00,10,29.3,100,83,0.0,320.0,93.2
2026-02-27 11:00:00,11,31.64,100,81,0.0,477.0,92.4
2026-02-27 12:00:00,12,33.8,40,79,0.0,619.0,55.6
2026-02-27 13:00:00,13,35.24,0,80,0.0,714.0,32.0
2026-02-27 14:00:00,14,39.74,0,64,0.0,731.0,25.6
2026-02-27 15:00:00,15,40.64,0,58,0.0,681.0,23.200000000000003
2026-02-27 16:00:00,16,41.36,0,55,0.0,569.0,22.0
2026-02-27 17:00:00,17,41.54,0,55,0.0,405.0,22.0
2026-02-27 18:00:00,18,39.56,0,56,0.0,211.0,22.400000000000002
2026-02-27 19:00:00,19,36.5,0,56,0.0,38.0,22.400000000000002
2026-02-27 20:00:00,20,34.52,0,65,0.0,0.0,26.0
2026-02-27 21:00:00,21,30.38,0,76,0.0,0.0,30.400000000000002
2026-02-27 22:00:00,22,28.04,0,82,0.0,0.0,32.800000000000004
2026-02-27 23:00:00,23,27.68,1,87,0.0,0.0,35.400000000000006
2026-02-28 00:00:00,0,27.5,13,90,0.0,0.0,43.8
2026-02-28 01:00:00,1,27.86,12,88,0.0,0.0,42.400000000000006
2026-02-28 02:00:00,2,28.580000000000002,40,88,0.0,0.0,59.2
2026-02-28 03:00:00,3,27.14,4,90,0.0,0.0,38.4
2026-02-28 04:00:00,4,26.240000000000002,0,90,0.0,0.0,36.0
2026-02-28 05:00:00,5,26.060000000000002,0,89,0.0,0.0,35.6
2026-02-28 06:00:00,6,26.060000000000002,0,89,0.0,0.0,35.6
2026-02-28 07:00:00,7,24.98,1,91,0.0,0.0,37.0
2026-02-28 08:00:00,8,24.62,0,93,0.0,6.0,37.2
2026-02-28 09:00:00,9,28.76,0,88,0.0,125.0,35.2
2026-02-28 10:00:00,10,34.16,0,81,0.0,312.0,32.4
2026-02-28 11:00:00,11,36.68,0,79,0.0,485.0,31.6
2026-02-28 12:00:00,12,39.38,24,78,0.0,620.0,45.6
2026-02-28 13:00:00,13,42.08,1,77,0.0,694.0,31.400000000000002
2026-02-28 14:00:00,14,49.82,0,61,0.0,700.0,24.400000000000002
2026-02-28 15:00:00,15,46.76,0,62,0.0,652.0,24.8
2026-02-28 16:00:00,16,54.14,0,50,0.0,541.0,20.0
2026-02-28 17:00:00,17,54.14,0,52,0.0,382.0,20.8
2026-02-28 18:00:00,18,51.44,0,63,0.0,198.0,25.200000000000003
2026-02-28 19:00:00,19,45.86,0,69,0.0,36.0,27.6
2026-02-28 20:00:00,20,42.620000000000005,0,73,0.0,0.0,29.200000000000003
2026-02-28 21:00:00,21,41.18,0,78,0.0,0.0,31.200000000000003
2026-02-28 22:00:00,22,38.660000000000004,0,84,0.0,0.0,33.6
2026-02-28 23:00:00,23,36.32,0,88,0.0,0.0,35.2
2026-03-01 00:00:00,0,35.06,0,90,0.0,0.0,36.0
2026-03-01 01:00:00,1,35.06,2,91,0.0,0.0,37.6
2026-03-01 02:00:00,2,34.7,10,92,0.0,0.0,42.800000000000004
2026-03-01 03:00:00,3,34.88,12,94,0.0,0.0,44.8
2026-03-01 04:00:00,4,33.98,15,94,0.0,0.0,46.6
2026-03-01 05:00:00,5,35.42,6,94,0.0,0.0,41.2
2026-03-01 06:00:00,6,33.44,9,93,0.0,0.0,42.6
2026-03-01 07:00:00,7,33.62,98,89,0.0,0.0,94.4
2026-03-01 08:00:00,8,35.42,97,76,0.0,5.0,88.6
2026-03-01 09:00:00,9,36.86,100,68,0.0,52.0,87.2
2026-03-01 10:00:00,10,36.14,24,69,0.0,94.0,42.0
2026-03-01 11:00:00,11,38.48,16,67,0.0,413.0,36.4
2026-03-01 12:00:00,12,41.18,14,60,0.0,593.0,32.4
2026-03-01 13:00:00,13,43.16,28,54,0.0,669.0,38.400000000000006
2026-03-01 14:00:00,14,44.6,29,49,0.0,664.0,37.0
2026-03-01 15:00:00,15,45.14,33,48,0.0,608.0,39.0
2026-03-01 16:00:00,16,44.96,7,46,0.0,513.0,22.6
2026-03-01 17:00:00,17,44.06,3,44,0.0,385.0,19.400000000000002
2026-03-01 18:00:00,18,42.08,0,47,0.0,206.0,18.8
2026-03-01 19:00:00,19,38.660000000000004,4,56,0.0,40.0,24.8
2026-03-01 20:00:00,20,37.4,0,54,0.0,0.0,21.6
2026-03-01 21:00:00,21,36.14,13,46,0.0,0.0,26.200000000000003
2026-03-01 22:00:00,22,33.98,20,42,0.0,0.0,28.8
2026-03-01 23:00:00,23,31.64,0,47,0.0,0.0,18.8
2026-03-02 00:00:00,0,29.66,8,51,0.0,0.0,25.200000000000003
2026-03-02 01:00:00,1,27.86,43,55,0.0,0.0,47.8
2026-03-02 02:00:00,2,28.94,13,53,0.0,0.0,29.000000000000004
2026-03-02 03:00:00,3,28.04,2,56,0.0,0.0,23.6
2026-03-02 04:00:00,4,26.78,14,58,0.0,0.0,31.6
2026-03-02 05:00:00,5,25.7,17,57,0.0,0.0,33.0
2026-03-02 06:00:00,6,24.8,68,57,0.0,0.0,63.599999999999994
2026-03-02 07:00:00,7,23.9,47,58,0.0,0.0,51.400000000000006
2026-03-02 08:00:00,8,24.26,100,59,0.0,8.0,83.6
2026-03-02 09:00:00,9,25.7,100,51,0.0,118.0,80.4
2026-03-02 10:00:00,10,27.5,100,48,0.0,281.0,79.2
2026-03-02 11:00:00,11,29.48,100,44,0.0,393.0,77.6
2026-03-02 12:00:00,12,31.1,100,43,0.0,427.0,77.2
2026-03-02 13:00:00,13,33.08,100,41,0.0,522.0,76.4
2026-03-02 14:00:00,14,32.9,100,40,0.0,582.0,76.0
2026-03-02 15:00:00,15,33.08,100,40,0.0,239.0,76.0
2026-03-02 16:00:00,16,33.26,100,41,0.0,207.0,76.4
2026-03-02 17:00:00,17,33.08,100,42,0.0,119.0,76.8
2026-03-02 18:00:00,18,33.08,100,45,0.0,61.0,78.0
2026-03-02 19:00:00,19,32.36,100,54,0.0,19.0,81.6
2026-03-02 20:00:00,20,32.36,100,60,0.0,0.0,84.0
2026-03-02 21:00:00,21,32.18,100,64,0.0,0.0,85.6
2026-03-02 22:00:00,22,31.1,100,73,0.0,0.0,89.2
2026-03-02 23:00:00,23,30.74,100,76,0.0,0.0,90.4
2026-03-03 00:00:00,0,30.56,100,77,0.0,0.0,90.8
2026-03-03 01:00:00,1,30.56,100,77,0.0,0.0,90.8
2026-03-03 02:00:00,2,31.1,100,76,0.0,0.0,90.4
2026-03-03 03:00:00,3,31.1,100,77,0.0,0.0,90.8
2026-03-03 04:00:00,4,31.1,100,79,0.0,0.0,91.6
2026-03-03 05:00:00,5,31.28,100,83,0.0,0.0,93.2
2026-03-03 06:00:00,6,31.46,100,85,0.1,0.0,94.0
2026-03-03 07:00:00,7,31.82,100,88,0.1,0.0,95.2
2026-03-03 08:00:00,8,32.36,100,87,0.1,2.0,94.80000000000001
2026-03-03 09:00:00,9,33.44,100,87,0.2,17.0,94.80000000000001
2026-03-03 10:00:00,10,35.06,100,87,0.2,62.0,94.80000000000001
2026-03-03 11:00:00,11,37.04,100,86,0.3,123.0,94.4
2026-03-03 12:00:00,12,37.22,100,89,0.3,75.0,95.6
2026-03-03 13:00:00,13,38.12,100,91,0.2,89.0,96.4
2026-03-03 14:00:00,14,36.86,100,97,0.3,104.0,98.80000000000001
2026-03-03 15:00:00,15,37.58,100,97,0.7,88.0,98.80000000000001
2026-03-03 16:00:00,16,38.12,100,98,0.4,64.0,99.2
2026-03-03 17:00:00,17,37.94,100,98,0.5,30.0,99.2
2026-03-03 18:00:00,18,38.3,100,99,0.2,32.0,99.6
2026-03-03 19:00:00,19,37.94,100,99,0.1,8.0,99.6
2026-03-03 20:00:00,20,38.3,100,98,0.3,0.0,99.2
2026-03-03 21:00:00,21,38.48,100,98,1.1,0.0,99.2
2026-03-03 22:00:00,22,38.48,100,98,0.8,0.0,99.2
2026-03-03 23:00:00,23,38.660000000000004,100,99,0.7,0.0,99.6
2026-03-04 00:00:00,0,38.12,100,99,0.0,0.0,99.6
2026-03-04 01:00:00,1,38.3,100,98,0.0,0.0,99.2
2026-03-04 02:00:00,2,39.38,100,98,0.0,0.0,99.2
2026-03-04 03:00:00,3,39.2,100,98,0.0,0.0,99.2
2026-03-04 04:00:00,4,38.660000000000004,100,98,0.0,0.0,99.2
2026-03-04 05:00:00,5,37.76,100,98,0.0,0.0,99.2
2026-03-04 06:00:00,6,36.86,100,98,0.0,0.0,99.2
2026-03-04 07:00:00,7,36.5,100,97,0.0,0.0,98.80000000000001
2026-03-04 08:00:00,8,38.3,100,98,0.0,5.0,99.2
2026-03-04 09:00:00,9,39.92,100,98,0.1,26.0,99.2
2026-03-04 10:00:00,10,43.7,99,92,0.7,183.0,96.2
2026-03-04 11:00:00,11,45.32,100,88,1.2,185.0,95.2
2026-03-04 12:00:00,12,47.3,100,82,0.2,241.0,92.80000000000001
2026-03-04 13:00:00,13,48.56,100,81,0.5,335.0,92.4
2026-03-04 14:00:00,14,47.84,100,83,0.0,402.0,93.2
2026-03-04 15:00:00,15,48.92,100,82,0.5,295.0,92.80000000000001
2026-03-04 16:00:00,16,48.02,100,85,0.1,110.0,94.0
2026-03-04 17:00:00,17,47.84,100,85,0.0,89.0,94.0
2026-03-04 18:00:00,18,46.76,97,89,0.0,31.0,93.8
2026-03-04 19:00:00,19,44.6,62,93,0.0,31.0,74.4
2026-03-04 20:00:00,20,44.96,100,96,0.0,0.0,98.4
2026-03-04 21:00:00,21,44.78,99,94,0.0,0.0,97.0
2026-03-04 22:00:00,22,43.7,100,96,0.0,0.0,98.4
2026-03-04 23:00:00,23,41.9,100,97,0.0,0.0,98.80000000000001
2026-03-05 00:00:00,0,41.0,100,97,0.0,0.0,98.80000000000001
2026-03-05 01:00:00,1,41.54,100,97,0.0,0.0,98.80000000000001
2026-03-05 02:00:00,2,42.8,100,98,0.0,0.0,99.2
2026-03-05 03:00:00,3,42.620000000000005,100,98,0.0,0.0,99.2
2026-03-05 04:00:00,4,42.620000000000005,100,97,0.1,0.0,98.80000000000001
2026-03-05 05:00:00,5,42.08,100,98,0.1,0.0,99.2
2026-03-05 06:00:00,6,41.9,100,97,0.1,0.0,98.80000000000001
2026-03-05 07:00:00,7,41.9,100,97,0.0,0.0,98.80000000000001
2026-03-05 08:00:00,8,41.0,100,98,0.1,4.0,99.2
2026-03-05 09:00:00,9,41.36,100,98,1.9,44.0,99.2
2026-03-05 10:00:00,10,42.8,99,94,1.2,66.0,97.0
2026-03-05 11:00:00,11,44.96,100,90,0.0,194.0,96.0
2026-03-05 12:00:00,12,46.76,100,90,0.0,266.0,96.0
2026-03-05 13:00:00,13,46.76,100,91,0.1,166.0,96.4
2026-03-05 14:00:00,14,45.32,100,91,0.0,157.0,96.4
2026-03-05 15:00:00,15,46.4,100,89,0.1,184.0,95.6
2026-03-05 16:00:00,16,47.66,100,87,0.0,251.0,94.80000000000001
2026-03-05 17:00:00,17,47.120000000000005,100,89,0.0,168.0,95.6
2026-03-05 18:00:00,18,46.22,100,91,0.0,81.0,96.4
2026-03-05 19:00:00,19,44.78,100,93,2.6,15.0,97.2
2026-03-05 20:00:00,20,45.32,100,92,0.0,0.0,96.80000000000001
2026-03-05 21:00:00,21,44.06,100,93,0.1,0.0,97.2
2026-03-05 22:00:00,22,42.620000000000005,100,94,0.4,0.0,97.6
2026-03-05 23:00:00,23,41.72,100,96,0.4,0.0,98.4
2026-03-06 00:00:00,0,41.0,100,97,2.5,0.0,98.80000000000001
2026-03-06 01:00:00,1,40.64,100,98,3.4,0.0,99.2
2026-03-06 02:00:00,2,40.64,100,97,1.3,0.0,98.80000000000001
2026-03-06 03:00:00,3,40.1,100,97,0.0,0.0,98.80000000000001
2026-03-06 04:00:00,4,40.1,100,96,0.0,0.0,98.4
2026-03-06 05:00:00,5,39.56,100,95,0.0,0.0,98.0
2026-03-06 06:00:00,6,39.2,100,94,0.0,0.0,97.6
2026-03-06 07:00:00,7,38.48,100,95,0.0,0.0,98.0
2026-03-06 08:00:00,8,37.76,100,93,0.0,3.0,97.2
2026-03-06 09:00:00,9,38.660000000000004,100,91,0.0,53.0,96.4
2026-03-06 10:00:00,10,40.1,100,87,0.0,148.0,94.80000000000001
2026-03-06 11:00:00,11,41.54,100,84,0.0,182.0,93.6
2026-03-06 12:00:00,12,43.879999999999995,100,81,0.0,288.0,92.4
2026-03-06 13:00:00,13,46.76,100,76,0.0,397.0,90.4
2026-03-06 14:00:00,14,43.879999999999995,100,79,0.0,414.0,91.6
2026-03-06 15:00:00,15,45.14,100,77,0.0,243.0,90.8
2026-03-06 16:00:00,16,45.68,100,76,0.0,169.0,90.4
2026-03-06 17:00:00,17,45.68,100,77,0.0,101.0,90.8
2026-03-06 18:00:00,18,45.14,100,77,0.0,65.0,90.8
2026-03-06 19:00:00,19,43.34,100,81,0.0,7.0,92.4
2026-03-06 20:00:00,20,41.9,100,86,0.0,0.0,94.4
2026-03-06 21:00:00,21,41.0,100,86,0.0,0.0,94.4
2026-03-06 22:00:00,22,40.46,100,85,0.0,0.0,94.0
2026-03-06 23:00:00,23,39.92,100,86,0.0,0.0,94.4
2026-03-07 00:00:00,0,39.38,100,87,0.0,0.0,94.80000000000001
2026-03-07 01:00:00,1,39.2,100,88,0.0,0.0,95.2
2026-03-07 02:00:00,2,39.38,100,88,0.0,0.0,95.2
2026-03-07 03:00:00,3,39.38,100,89,0.1,0.0,95.6
2026-03-07 04:00:00,4,39.2,100,90,0.0,0.0,96.0
2026-03-07 05:00:00,5,39.02,100,91,0.0,0.0,96.4
2026-03-07 06:00:00,6,38.839999999999996,100,92,0.0,0.0,96.80000000000001
2026-03-07 07:00:00,7,39.02,100,93,0.0,0.0,97.2
2026-03-07 08:00:00,8,38.12,100,94,0.0,4.0,97.6
2026-03-07 09:00:00,9,39.02,100,94,0.0,32.0,97.6
2026-03-07 10:00:00,10,40.64,100,92,0.0,88.0,96.80000000000001
2026-03-07 11:00:00,11,42.620000000000005,100,90,0.0,133.0,96.0
2026-03-07 12:00:00,12,45.5,100,87,0.0,223.0,94.80000000000001
2026-03-07 13:00:00,13,47.48,100,86,0.0,218.0,94.4
2026-03-07 14:00:00,14,47.3,100,86,0.0,284.0,94.4
2026-03-07 15:00:00,15,49.28,100,86,0.0,244.0,94.4
2026-03-07 16:00:00,16,50.9,100,84,0.0,218.0,93.6
2026-03-07 17:00:00,17,51.620000000000005,100,84,0.0,159.0,93.6
2026-03-07 18:00:00,18,51.08,100,87,0.0,102.0,94.80000000000001
2026-03-07 19:00:00,19,51.26,100,91,0.0,19.0,96.4
2026-03-07 20:00:00,20,50.18,28,94,0.0,0.0,54.400000000000006
2026-03-07 21:00:00,21,49.28,13,97,0.0,0.0,46.6
2026-03-07 22:00:00,22,48.379999999999995,63,97,0.0,0.0,76.6
2026-03-07 23:00:00,23,47.66,98,98,0.0,0.0,98.0
2026-03-08 00:00:00,0,48.02,85,100,0.0,0.0,91.0
2026-03-08 01:00:00,1,50.54,54,99,0.0,0.0,72.0
2026-03-08 02:00:00,2,49.28,93,97,0.0,0.0,94.6
2026-03-08 03:00:00,3,50.72,28,94,0.0,0.0,54.400000000000006
2026-03-08 04:00:00,4,50.54,95,95,0.0,0.0,95.0
2026-03-08 05:00:00,5,51.26,100,96,0.0,0.0,98.4
2026-03-08 06:00:00,6,51.44,100,96,0.0,0.0,98.4
2026-03-08 07:00:00,7,51.8,100,96,0.0,0.0,98.4
2026-03-08 08:00:00,8,53.6,100,92,0.0,8.0,96.80000000000001
2026-03-08 09:00:00,9,55.22,100,90,0.0,48.0,96.0
2026-03-08 10:00:00,10,55.22,100,91,0.1,47.0,96.4
2026-03-08 11:00:00,11,56.84,100,89,0.0,115.0,95.6
2026-03-08 12:00:00,12,61.519999999999996,100,85,0.1,311.0,94.0
2026-03-08 13:00:00,13,67.28,100,71,0.0,576.0,88.4
2026-03-08 14:00:00,14,70.88,100,58,0.0,581.0,83.2
2026-03-08 15:00:00,15,70.52,100,51,0.0,348.0,80.4
2026-03-08 16:00:00,16,69.44,100,51,0.0,279.0,80.4
2026-03-08 17:00:00,17,67.1,100,58,0.0,138.0,83.2
2026-03-08 18:00:00,18,65.48,100,64,0.0,98.0,85.6
2026-03-08 19:00:00,19,62.959999999999994,100,63,0.0,27.0,85.2
2026-03-08 20:00:00,20,60.440000000000005,100,72,0.0,0.0,88.8
2026-03-08 21:00:00,21,58.82,93,76,0.0,0.0,86.2
2026-03-08 22:00:00,22,57.56,0,77,0.0,0.0,30.8
2026-03-08 23:00:00,23,57.02,20,72,0.0,0.0,40.8
2026-03-09 00:00:00,0,55.4,0,65,0.0,0.0,26.0
2026-03-09 01:00:00,1,53.06,0,65,0.0,0.0,26.0
2026-03-09 02:00:00,2,50.54,0,71,0.0,0.0,28.400000000000002
2026-03-09 03:00:00,3,48.92,0,71,0.0,0.0,28.400000000000002
2026-03-09 04:00:00,4,45.86,0,76,0.0,0.0,30.400000000000002
2026-03-09 05:00:00,5,43.879999999999995,0,79,0.0,0.0,31.6
2026-03-09 06:00:00,6,42.260000000000005,0,82,0.0,0.0,32.800000000000004
2026-03-09 07:00:00,7,41.36,0,83,0.0,0.0,33.2
2026-03-09 08:00:00,8,42.8,0,83,0.0,18.0,33.2
2026-03-09 09:00:00,9,47.66,0,74,0.0,166.0,29.6
2026-03-09 10:00:00,10,53.6,0,68,0.0,359.0,27.200000000000003
2026-03-09 11:00:00,11,59.18,0,59,0.0,530.0,23.6
2026-03-09 12:00:00,12,63.5,0,50,0.0,657.0,20.0
2026-03-09 13:00:00,13,66.56,0,41,0.0,729.0,16.400000000000002
2026-03-09 14:00:00,14,69.44,0,37,0.0,739.0,14.8
2026-03-09 15:00:00,15,70.16,0,38,0.0,687.0,15.200000000000001
2026-03-09 16:00:00,16,70.52,0,38,0.0,578.0,15.200000000000001
2026-03-09 17:00:00,17,69.62,0,42,0.0,421.0,16.8
2026-03-09 18:00:00,18,67.1,0,49,0.0,235.0,19.6
2026-03-09 19:00:00,19,61.519999999999996,0,62,0.0,58.0,24.8
2026-03-09 20:00:00,20,58.28,0,65,0.0,0.0,26.0
2026-03-09 21:00:00,21,57.92,0,67,0.0,0.0,26.8
2026-03-09 22:00:00,22,55.58,1,64,0.0,0.0,26.200000000000003
2026-03-09 23:00:00,23,53.24,1,66,0.0,0.0,27.000000000000004
2026-03-10 00:00:00,0,51.44,7,77,0.0,0.0,35.0
2026-03-10 01:00:00,1,50.36,12,87,0.0,0.0,42.0
2026-03-10 02:00:00,2,48.56,14,89,0.0,0.0,44.0
2026-03-10 03:00:00,3,48.02,10,91,0.0,0.0,42.4
2026-03-10 04:00:00,4,47.120000000000005,12,92,0.0,0.0,44.0
2026-03-10 05:00:00,5,45.68,9,93,0.0,0.0,42.6
2026-03-10 06:00:00,6,45.14,13,95,0.0,0.0,45.8
2026-03-10 07:00:00,7,44.06,38,97,0.0,0.0,61.60000000000001
2026-03-10 08:00:00,8,44.42,5,97,0.0,18.0,41.800000000000004
2026-03-10 09:00:00,9,48.74,14,93,0.0,165.0,45.6
2026-03-10 10:00:00,10,53.6,30,88,0.0,346.0,53.2
2026-03-10 11:00:00,11,59.0,40,80,0.0,506.0,56.0
2026-03-10 12:00:00,12,64.4,16,72,0.0,643.0,38.4
2026-03-10 13:00:00,13,68.9,3,62,0.0,718.0,26.6
2026-03-10 14:00:00,14,75.92,0,44,0.0,731.0,17.6
2026-03-10 15:00:00,15,77.72,0,35,0.0,683.0,14.0
2026-03-10 16:00:00,16,77.54,0,39,0.0,572.0,15.600000000000001
2026-03-10 17:00:00,17,76.64,0,40,0.0,415.0,16.0
2026-03-10 18:00:00,18,73.04,0,50,0.0,231.0,20.0
2026-03-10 19:00:00,19,67.46,0,61,0.0,58.0,24.400000000000002
2026-03-10 20:00:00,20,65.12,3,60,0.0,0.0,25.8
2026-03-10 21:00:00,21,64.04,10,59,0.0,0.0,29.6
2026-03-10 22:00:00,22,62.24,1,56,0.0,0.0,23.000000000000004
2026-03-10 23:00:00,23,60.980000000000004,5,55,0.0,0.0,25.0
2026-03-11 00:00:00,0,59.9,2,57,0.0,0.0,24.0
2026-03-11 01:00:00,1,58.82,3,61,0.0,0.0,26.200000000000003
2026-03-11 02:00:00,2,58.82,9,63,0.0,0.0,30.6
2026-03-11 03:00:00,3,58.1,98,66,0.0,0.0,85.2
2026-03-11 04:00:00,4,57.379999999999995,77,69,0.0,0.0,73.8
2026-03-11 05:00:00,5,56.66,95,72,0.0,0.0,85.8
2026-03-11 06:00:00,6,56.120000000000005,66,74,0.0,0.0,69.2
2026-03-11 07:00:00,7,55.76,91,76,0.0,0.0,85.0
2026-03-11 08:00:00,8,57.02,38,74,0.0,18.0,52.400000000000006
2026-03-11 09:00:00,9,60.62,98,71,0.0,162.0,87.2
2026-03-11 10:00:00,10,64.75999999999999,99,69,0.0,330.0,87.0
2026-03-11 11:00:00,11,68.36,100,65,0.0,480.0,86.0
2026-03-11 12:00:00,12,70.7,100,63,0.0,462.0,85.2
2026-03-11 13:00:00,13,70.7,54,65,0.3,578.0,58.4
2026-03-11 14:00:00,14,69.62,100,75,0.0,648.0,90.0
2026-03-11 15:00:00,15,72.5,100,74,0.7,360.0,89.6
2026-03-11 16:00:00,16,75.2,49,63,0.0,467.0,54.6
2026-03-11 17:00:00,17,75.2,98,64,0.0,400.0,84.4
2026-03-11 18:00:00,18,73.58,95,68,0.0,217.0,84.2
2026-03-11 19:00:00,19,71.24000000000001,89,73,0.0,47.0,82.6
2026-03-11 20:00:00,20,73.22,100,69,0.0,0.0,87.6
2026-03-11 21:00:00,21,69.62,100,77,0.7,0.0,90.8
2026-03-11 22:00:00,22,66.56,93,88,1.7,0.0,91.0
2026-03-11 23:00:00,23,65.84,98,89,0.0,0.0,94.4
2026-03-12 00:00:00,0,65.3,47,90,0.1,0.0,64.2
2026-03-12 01:00:00,1,62.6,59,95,0.0,0.0,73.4
2026-03-12 02:00:00,2,66.02,92,80,0.0,0.0,87.19999999999999
2026-03-12 03:00:00,3,62.959999999999994,100,87,0.0,0.0,94.80000000000001
2026-03-12 04:00:00,4,62.059999999999995,77,89,0.0,0.0,81.8
2026-03-12 05:00:00,5,62.42,96,87,0.0,0.0,92.4
2026-03-12 06:00:00,6,61.88,98,88,0.0,0.0,94.0
2026-03-12 07:00:00,7,59.0,100,84,0.2,0.0,93.6
2026-03-12 08:00:00,8,52.34,100,74,0.1,5.0,89.6
2026-03-12 09:00:00,9,48.74,100,84,1.3,21.0,93.6
2026-03-12 10:00:00,10,45.86,100,79,1.1,85.0,91.6
2026-03-12 11:00:00,11,41.9,100,82,0.7,82.0,92.80000000000001
2026-03-12 12:00:00,12,40.46,100,84,0.6,119.0,93.6
2026-03-12 13:00:00,13,39.74,100,80,0.5,149.0,92.0
2026-03-12 14:00:00,14,39.02,100,81,0.5,104.0,92.4
2026-03-12 15:00:00,15,37.4,100,90,1.2,111.0,96.0
2026-03-12 16:00:00,16,36.68,100,91,1.6,69.0,96.4
2026-03-12 17:00:00,17,35.78,100,95,1.5,42.0,98.0
2026-03-12 18:00:00,18,36.14,100,97,0.9,43.0,98.80000000000001
2026-03-12 19:00:00,19,36.5,67,93,0.2,29.0,77.4
2026-03-12 20:00:00,20,35.78,44,91,0.1,0.0,62.8
2026-03-12 21:00:00,21,35.96,9,82,0.0,0.0,38.2
2026-03-12 22:00:00,22,34.7,5,78,0.0,0.0,34.2
2026-03-12 23:00:00,23,34.7,0,67,0.0,0.0,26.8
2026-03-13 00:00:00,0,34.52,0,56,0.0,0.0,22.400000000000002
2026-03-13 01:00:00,1,33.08,0,58,0.0,0.0,23.200000000000003
2026-03-13 02:00:00,2,33.44,8,55,0.0,0.0,26.8
2026-03-13 03:00:00,3,31.82,0,59,0.0,0.0,23.6
2026-03-13 04:00:00,4,30.74,0,65,0.0,0.0,26.0
2026-03-13 05:00:00,5,29.48,0,70,0.0,0.0,28.0
2026-03-13 06:00:00,6,28.4,0,75,0.0,0.0,30.0
2026-03-13 07:00:00,7,27.68,2,80,0.0,0.0,33.2
2026-03-13 08:00:00,8,30.02,44,79,0.0,27.0,58.0
2026-03-13 09:00:00,9,32.9,100,73,0.0,186.0,89.2
2026-03-13 10:00:00,10,36.68,99,61,0.0,329.0,83.8
2026-03-13 11:00:00,11,40.28,85,47,0.0,474.0,69.8
2026-03-13 12:00:00,12,43.519999999999996,100,43,0.0,672.0,77.2
2026-03-13 13:00:00,13,45.5,100,40,0.0,700.0,76.0
2026-03-13 14:00:00,14,45.32,98,42,0.0,568.0,75.6
2026-03-13 15:00:00,15,46.76,100,42,0.0,578.0,76.8
2026-03-13 16:00:00,16,44.6,98,47,0.0,230.0,77.6
2026-03-13 17:00:00,17,43.7,52,50,0.0,177.0,51.2
2026-03-13 18:00:00,18,43.16,34,57,0.0,244.0,43.2
2026-03-13 19:00:00,19,42.260000000000005,63,57,0.0,66.0,60.599999999999994
2026-03-13 20:00:00,20,40.82,10,63,0.0,0.0,31.200000000000003
2026-03-13 21:00:00,21,41.0,30,64,0.0,0.0,43.6
2026-03-13 22:00:00,22,42.620000000000005,55,64,0.0,0.0,58.6
2026-03-13 23:00:00,23,44.06,67,63,0.0,0.0,65.4
2026-03-14 00:00:00,0,44.239999999999995,100,64,0.0,0.0,85.6
2026-03-14 01:00:00,1,45.14,49,64,0.0,0.0,55.0
2026-03-14 02:00:00,2,41.36,0,74,0.0,0.0,29.6
2026-03-14 03:00:00,3,38.839999999999996,0,77,0.0,0.0,30.8
2026-03-14 04:00:00,4,38.3,0,78,0.0,0.0,31.200000000000003
2026-03-14 05:00:00,5,39.74,0,74,0.0,0.0,29.6
2026-03-14 06:00:00,6,40.1,0,62,0.0,0.0,24.8
2026-03-14 07:00:00,7,41.18,5,47,0.0,0.0,21.8
2026-03-14 08:00:00,8,41.0,0,53,0.0,29.0,21.200000000000003
2026-03-14 09:00:00,9,46.04,2,41,0.0,195.0,17.6
2026-03-14 10:00:00,10,48.2,2,37,0.0,398.0,16.0
2026-03-14 11:00:00,11,48.92,1,35,0.0,574.0,14.6
2026-03-14 12:00:00,12,49.64,2,35,0.0,703.0,15.2
2026-03-14 13:00:00,13,50.36,0,34,0.0,777.0,13.600000000000001
2026-03-14 14:00:00,14,52.7,28,29,0.0,789.0,28.400000000000002
2026-03-14 15:00:00,15,52.879999999999995,55,28,0.0,730.0,44.2
2026-03-14 16:00:00,16,52.7,19,26,0.0,612.0,21.8
2026-03-14 17:00:00,17,51.8,38,26,0.0,453.0,33.2
2026-03-14 18:00:00,18,50.18,56,32,0.0,261.0,46.400000000000006
2026-03-14 19:00:00,19,46.4,100,43,0.0,72.0,77.2
2026-03-14 20:00:00,20,44.239999999999995,100,49,0.0,0.0,79.6
2026-03-14 21:00:00,21,43.519999999999996,99,53,0.0,0.0,80.6
